filename;station;sensor_sn;date;hour;lat;long;local_depth;depth;press;temp;sal;calc_sal;cons_temp;dens;sigma_t;N2;press_N2;chl;turb;fico;cdom;par;secchi
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;15.0;15.096570055467561;16.97;;;;;;;;335.12;;134.96;62.48;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;15.5;15.599808117219048;16.86;;;;;;;;633.2;;210.64;64.88;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;16.0;16.103047408534113;16.75;;;;;;;;633.2;;268.84000000000003;64.88;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;16.5;16.606287929402672;16.66;;;;;;;;633.2;;290.68;65.12;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;17.0;17.109529679814646;16.56;;;;;;;;1083.8666666666666;;336.8;64.93333333333334;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;17.5;17.61277265975995;16.49;;;;;;;;1077.2;;312.72;62.6;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;18.0;18.1160168692285;16.47;;;;;;;;764.4;;247.94;65.02000000000001;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;18.5;18.619262308210203;16.433333333333334;;;;;;;;795.7333333333332;;222.38666666666668;65.38666666666667;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;19.0;19.12250897669499;16.4;;;;;;;;795.7333333333332;;211.0;64.56;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;19.5;19.625756874672767;16.395;;;;;;;;546.0;;247.2;63.120000000000005;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;20.0;20.129006002133444;16.38;;;;;;;;490.0;;253.08;63.4;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;20.5;20.632256359066954;16.375;;;;;;;;521.2;;185.96;63.46;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;21.0;21.135507945463193;16.37;;;;;;;;411.4;;175.14;65.34666666666668;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;21.5;21.63876076131209;16.36;;;;;;;;626.4;;203.52;66.52;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;22.0;22.14201480660356;16.36;;;;;;;;598.8000000000001;;239.92000000000002;64.64;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;22.5;22.645270081327507;16.36;;;;;;;;811.2;;196.48;67.36;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;23.0;23.148526585473864;16.355;;;;;;;;379.2;;143.18;66.41333333333334;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;23.5;23.651784319032522;16.35;;;;;;;;279.6;;154.12;65.08;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;24.0;24.155043281993414;16.35;;;;;;;;279.6;;146.94;64.88;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;24.5;24.65830347434645;16.35;;;;;;;;281.62;;141.28;63.879999999999995;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;25.0;25.16156489608154;16.35;;;;;;;;259.0;;170.68;64.64;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;25.5;25.664827547188615;16.34;;;;;;;;269.03999999999996;;130.66;66.04;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;26.0;26.168091427657576;16.34;;;;;;;;262.56;;151.44;66.04;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;26.5;26.671356537478335;16.34;;;;;;;;231.04;;157.82;65.53333333333332;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;27.0;27.17462287664081;16.34;;;;;;;;353.68;;213.77999999999997;64.86;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;27.5;27.677890445134917;16.34;;;;;;;;353.68;;213.77999999999997;64.86;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;28.0;28.181159242950574;16.34;;;;;;;;369.86;;141.12;66.22;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;28.5;28.684429270077686;16.34;;;;;;;;342.08;;149.01999999999998;68.18;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;29.0;29.187700526506173;16.34;;;;;;;;358.0;;192.0;65.53333333333335;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;29.5;29.69097301222595;16.35;;;;;;;;322.52;;123.44;65.6;;12.0
C3_sn2300380_20250402_161050.csv;p7;C3_sn2300380_20250402_161;2025-04-02;14:57:00;-24.09491;-45.70186;24.5;30.0;30.194246727226925;16.35;;;;;;;;322.52;;123.44;65.6;;12.0
