filename;station;sensor_sn;date;hour;lat;long;local_depth;depth;press;temp;sal;calc_sal;cons_temp;dens;sigma_t;N2;press_N2;chl;turb;fico;cdom;par;secchi
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;21.5;21.63876076131209;16.45;;;;;;;;531.8;;197.64;72.92;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;22.0;22.14201480660356;16.44;;;;;;;;492.56;;200.52;74.44;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;22.5;22.645270081327507;16.44;;;;;;;;432.32;;184.08;74.44;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;23.0;23.148526585473864;16.43;;;;;;;;470.24;;173.36;74.42;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;23.5;23.651784319032522;16.43;;;;;;;;470.24;;173.36;74.42;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;24.0;24.155043281993414;16.44;;;;;;;;486.76;;173.36;73.28;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;24.5;24.65830347434645;16.445;;;;;;;;482.0;;205.22000000000003;75.04;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;25.0;25.16156489608154;16.445;;;;;;;;482.0;;205.22000000000003;71.88;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;25.5;25.664827547188615;16.45;;;;;;;;552.28;;187.92;70.36;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;26.0;26.168091427657576;16.45;;;;;;;;507.88;;181.8;72.72;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;26.5;26.671356537478335;16.445;;;;;;;;466.44;;185.66;71.44;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;27.0;27.17462287664081;16.43;;;;;;;;445.0;;168.68;72.24;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;27.5;27.677890445134917;16.42;;;;;;;;445.0;;168.68;71.8;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;28.0;28.181159242950574;16.42;;;;;;;;415.84;;181.64;71.0;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;28.5;28.684429270077686;16.41;;;;;;;;445.48;;184.36;71.74666666666667;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;29.0;29.187700526506173;16.416666666666668;;;;;;;;550.72;;190.31999999999996;73.10666666666667;;11.0
C3_sn2300380_20250402_165837.csv;p9;C3_sn2300380_20250402_165;2025-04-02;16:50:00;-24.0956;-45.69358;32.5;29.5;29.69097301222595;16.416666666666668;;;;;;;;550.72;;190.31999999999996;73.10666666666667;;11.0
